"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"3833","sp|P11171-2|EPB41_HUMAN;sp|P11171|EPB41_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-0.0794343898849075,0.814340550101503,-0.0975444362619625,37,0.922820548463321,0.949004024412008,NA,0.755555555555556,0.588888888888889
"3834","sp|P11171-2|EPB41_HUMAN;sp|P11171|EPB41_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.161375797617855,0.855266947819252,-0.188684711866077,37,0.851371083738512,0.895719958583481,NA,0.785185185185185,0.551851851851852
"3835","sp|P11171-2|EPB41_HUMAN;sp|P11171|EPB41_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-0.670272517322934,0.756122171608836,-0.886460604503588,37,0.381095036669509,0.491029241703139,NA,0.811965811965812,0.632478632478632
"3836","sp|P11171-2|EPB41_HUMAN;sp|P11171|EPB41_HUMAN","adjacent breast tissues-primary breast tumor tissues",0.911082704825697,0.709499625021761,1.28412006531752,37,0.20708286889633,0.308242970434892,NA,0.789173789173789,0.660968660968661
"3837","sp|P11172|UMPS_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",3.5351990837037,1.1508795506643,3.0717368135207,34,0.00417022848893822,0.0111705157159913,NA,0.816666666666667,0.283333333333333
"3838","sp|P11172|UMPS_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-3.26549644640986,0.896758121201298,-3.6414461929103,34,0.000892868915081779,0.00313255693439466,NA,0.794444444444445,0.361111111111111
"3839","sp|P11172|UMPS_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",2.89214545275851,0.832945466159526,3.47219064183562,34,0.00142573361137899,0.00525500600302979,NA,0.773504273504274,0.388888888888889
"3840","sp|P11172|UMPS_HUMAN","adjacent breast tissues-primary breast tumor tissues",-3.16184809005235,1.10188327956844,-2.86949457232051,34,0.00702038933891158,0.0192708154517023,NA,0.790598290598291,0.329059829059829
"3841","sp|P11177-2|ODPB_HUMAN;sp|P11177|ODPB_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.812798624512019,0.935963458948847,0.868408501144745,45,0.389778683011787,0.493515310982226,NA,0.353333333333333,0.32
"3842","sp|P11177-2|ODPB_HUMAN;sp|P11177|ODPB_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.682979736543421,0.935372154384032,-0.730168984978157,45,0.469071243413989,0.568119607482421,NA,0.32,0.32
"3843","sp|P11177-2|ODPB_HUMAN;sp|P11177|ODPB_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.940015092073947,0.806189409632441,1.16599781743911,45,0.249758160836668,0.35950377998348,NA,0.302564102564103,0.302564102564103
"3844","sp|P11177-2|ODPB_HUMAN;sp|P11177|ODPB_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.06983398004255,0.806875389074402,-1.32589739943586,45,0.191565001172705,0.2900235061107,NA,0.328205128205128,0.302564102564103
"3845","sp|P11182|ODB2_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",1.79758374788109,0.896947147690087,2.00411334437087,55,0.0499924320734872,0.093304972369004,NA,0.683333333333333,0.55
"3846","sp|P11182|ODB2_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-2.39278579328049,0.912730419983343,-2.62156902070182,55,0.0112973760683932,0.0269379081539261,NA,0.703333333333333,0.536666666666667
"3847","sp|P11182|ODB2_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.82304856697654,0.812278795176799,2.24436311498165,55,0.0288525563605668,0.0639461978219335,NA,0.705128205128205,0.551282051282051
"3848","sp|P11182|ODB2_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.22784652157714,0.794502490417925,-1.5454281596163,55,0.127977769138804,0.209824793115942,NA,0.68974358974359,0.561538461538462
"3849","sp|P11215-2|ITAM_HUMAN;sp|P11215|ITAM_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.960905151049233,0.457180698850882,2.10180603307282,22,0.0472437008026945,0.0890989400465119,NA,0.783333333333333,0.116666666666667
"3850","sp|P11215-2|ITAM_HUMAN;sp|P11215|ITAM_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.23270463169021,0.382504815631447,-3.22271663339776,22,0.00391657885837104,0.0113049173695918,NA,0.7,0.166666666666667
"3851","sp|P11215-2|ITAM_HUMAN;sp|P11215|ITAM_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.37475036020967,0.354130646571387,3.88204289439417,22,0.000803803268001335,0.00328880655164186,NA,0.730769230769231,0.141025641025641
"3852","sp|P11215-2|ITAM_HUMAN;sp|P11215|ITAM_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.10295087956869,0.433719693190894,-2.54300391908479,22,0.0185359460474857,0.0428371164906231,NA,0.794871794871795,0.102564102564103
"3853","sp|P11216|PYGB_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.115334462537091,0.56431433344238,0.204379821142479,45,0.838978271480344,0.886812208866058,NA,0.51078431372549,0.477450980392157
"3854","sp|P11216|PYGB_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",0.222372805287193,0.564027560438991,0.394258757699919,45,0.695252275538022,0.767521256719623,NA,0.473529411764706,0.473529411764706
"3855","sp|P11216|PYGB_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.0831092458503293,0.486130620668495,0.170960730134717,45,0.865021056570048,0.898646753618447,NA,0.460030165912519,0.460030165912519
"3856","sp|P11216|PYGB_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.420816513674613,0.48646331654637,-0.865052922514662,45,0.3915980512758,0.502159394190061,NA,0.48868778280543,0.463046757164404
"3857","sp|P11217|PYGM_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.966666666666667,0
"3858","sp|P11217|PYGM_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.966666666666667,0
"3859","sp|P11217|PYGM_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.88431992791208,1.09734251871582,0.805874112074837,2,0.504902507141307,0.605769674673465,NA,0.897435897435897,0
"3860","sp|P11217|PYGM_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.879774338738809,1.09734251871582,-0.801731750783132,2,0.506827232984949,0.610562665109886,NA,0.897435897435897,0
"3861","sp|P11233|RALA_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-0.069819334913792,0.717793554518159,-0.0972693812507976,45,0.922944417334333,0.949004024412008,NA,0.438888888888889,0.405555555555556
"3862","sp|P11233|RALA_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.0156880285395879,0.716892336963543,-0.0218833815493632,45,0.982637729675716,0.986741260188335,NA,0.433333333333333,0.433333333333333
"3863","sp|P11233|RALA_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-0.05204047534519,0.6178834886177,-0.0842237675934868,45,0.933252102395047,0.950754146081326,NA,0.431623931623932,0.431623931623932
"3864","sp|P11233|RALA_HUMAN","adjacent breast tissues-primary breast tumor tissues",0.13754783879857,0.618928888982526,0.222235286229228,45,0.8251362859125,0.874672292284312,NA,0.435897435897436,0.41025641025641
"3865","sp|P11234-2|RALB_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.651158130945046,0.490816637952676,1.32668308405599,33,0.193721499468676,0.282429926426018,NA,0.4,0
"3866","sp|P11234-2|RALB_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.28001048474199,0.633641554944076,-2.02008607982625,33,0.0515534762992822,0.0957773686987495,NA,0.5,0
"3867","sp|P11234-2|RALB_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.869177913300979,0.617597392436488,1.40735359952214,33,0.168672361732038,0.263612214461329,NA,0.512820512820513,0
"3868","sp|P11234-2|RALB_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.240325559504037,0.46992115411372,-0.511416771516267,33,0.612464421541008,0.699736705526496,NA,0.435897435897436,0
"3869","sp|P11274-2|BCR_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-0.730247995898045,0.253384941691248,-2.88197077152224,11,0.0149185960441511,0.0330935353872794,NA,0.866666666666667,0.133333333333333
"3870","sp|P11274-2|BCR_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",0.185164159876631,0.264996315048419,0.69874239512651,11,0.499220015150621,0.596089292345623,NA,0.883333333333333,0.116666666666667
"3871","sp|P11274-2|BCR_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.35264219549769,0.264996315048419,1.3307437706568,11,0.210199689915764,0.315152129761503,NA,0.91025641025641,0.0897435897435897
"3872","sp|P11274-2|BCR_HUMAN","adjacent breast tissues-primary breast tumor tissues",0.192441640523723,0.253384941691248,0.759483334878736,11,0.46352911520963,0.571144107252667,NA,0.897435897435897,0.102564102564103
"3873","sp|P11277-2|SPTB1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-1.5957841313961,0.914400502308116,-1.74516978869548,44,0.0879363817452696,0.147236435607142,NA,0.694949494949495,0.661616161616162
"3874","sp|P11277-2|SPTB1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",1.12969377580698,0.913817824605728,1.23623521602283,44,0.222930008433015,0.317051504259147,NA,0.725252525252525,0.725252525252525
"3875","sp|P11277-2|SPTB1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-2.2740372795406,0.788108375603617,-2.88543726971421,44,0.00603356056245996,0.0178666931891127,NA,0.781662781662782,0.756021756021756
"3876","sp|P11277-2|SPTB1_HUMAN","adjacent breast tissues-primary breast tumor tissues",2.74012763512973,0.788783920824178,3.47386345333541,44,0.00116422884146083,0.00412068834314347,NA,0.758352758352758,0.707070707070707
"3877","sp|P11279|LAMP1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.577432357673029,0.396778944464774,1.45529989866762,63,0.150551288294958,0.229465067710152,NA,0.644444444444444,0.577777777777778
"3878","sp|P11279|LAMP1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.522634621278232,0.387216600847615,-1.34972162901639,63,0.181935357160277,0.269924027756538,NA,0.605555555555556,0.605555555555556
"3879","sp|P11279|LAMP1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.67450894278338,0.333738738505415,5.0174245587502,63,4.5526127470108e-06,4.40210602969748e-05,NA,0.534188034188034,0.534188034188034
"3880","sp|P11279|LAMP1_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.72930667917818,0.344787442314515,-5.015573269054,63,4.58402286263038e-06,3.5750828429894e-05,NA,0.564102564102564,0.512820512820513
"3881","sp|P11310-2|ACADM_HUMAN;sp|P11310|ACADM_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",1.33306132147194,0.628363230774129,2.12148206035168,62,0.0378859186789176,0.0736764305396114,NA,0.521212121212121,0.454545454545455
"3882","sp|P11310-2|ACADM_HUMAN;sp|P11310|ACADM_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.31092094694984,0.613219722750649,-2.13776709768824,62,0.0364857202666928,0.0720495019290472,NA,0.496969696969697,0.496969696969697
"3883","sp|P11310-2|ACADM_HUMAN;sp|P11310|ACADM_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.6355712431776,0.534592560331221,1.18888905371937,62,0.239016996692544,0.348105135509986,NA,0.540792540792541,0.515151515151515
"3884","sp|P11310-2|ACADM_HUMAN;sp|P11310|ACADM_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.657711617699693,0.551897750475584,-1.19172730298851,62,0.237910030571467,0.344903702069244,NA,0.559440559440559,0.482517482517482
"3885","sp|P11362-14|FGFR1_HUMAN;sp|P11362-19|FGFR1_HUMAN;sp|P11362-20|FGFR1_HUMAN;sp|P11362-21|FGFR1_HUMAN;sp|P11362-2|FGFR1_HUMAN;sp|P11362-3|FGFR1_HUMAN;sp|P11362-4|FGFR1_HUMAN;sp|P11362-5|FGFR1_HUMAN;sp|P11362-6|FGFR1_HUMAN;sp|P11362-7|FGFR1_HUMAN;sp|P11362|FGFR1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",1.68086587281272,0.598218231413992,2.80978710535068,18,0.0115909670952612,0.026499826864278,NA,0.783333333333333,0.183333333333333
"3886","sp|P11362-14|FGFR1_HUMAN;sp|P11362-19|FGFR1_HUMAN;sp|P11362-20|FGFR1_HUMAN;sp|P11362-21|FGFR1_HUMAN;sp|P11362-2|FGFR1_HUMAN;sp|P11362-3|FGFR1_HUMAN;sp|P11362-4|FGFR1_HUMAN;sp|P11362-5|FGFR1_HUMAN;sp|P11362-6|FGFR1_HUMAN;sp|P11362-7|FGFR1_HUMAN;sp|P11362|FGFR1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.630219850918211,0.746109221491002,-0.844675059314773,18,0.409379310306742,0.511683216321022,NA,0.85,0.116666666666667
"3887","sp|P11362-14|FGFR1_HUMAN;sp|P11362-19|FGFR1_HUMAN;sp|P11362-20|FGFR1_HUMAN;sp|P11362-21|FGFR1_HUMAN;sp|P11362-2|FGFR1_HUMAN;sp|P11362-3|FGFR1_HUMAN;sp|P11362-4|FGFR1_HUMAN;sp|P11362-5|FGFR1_HUMAN;sp|P11362-6|FGFR1_HUMAN;sp|P11362-7|FGFR1_HUMAN;sp|P11362|FGFR1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-0.85270180403928,0.705006946770428,-1.20949418717848,18,0.242119591804376,0.350871003577331,NA,0.858974358974359,0.115384615384615
"3888","sp|P11362-14|FGFR1_HUMAN;sp|P11362-19|FGFR1_HUMAN;sp|P11362-20|FGFR1_HUMAN;sp|P11362-21|FGFR1_HUMAN;sp|P11362-2|FGFR1_HUMAN;sp|P11362-3|FGFR1_HUMAN;sp|P11362-4|FGFR1_HUMAN;sp|P11362-5|FGFR1_HUMAN;sp|P11362-6|FGFR1_HUMAN;sp|P11362-7|FGFR1_HUMAN;sp|P11362|FGFR1_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.197944217855233,0.546096032760481,-0.362471444545454,18,0.721220727708498,0.788725381763329,NA,0.807692307692308,0.166666666666667
"3889","sp|P11387|TOP1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",3.53543018110081,0.52881822409078,6.68553015013699,47,2.45339553117674e-08,3.90882131764044e-07,NA,0.802380952380952,0.502380952380952
"3890","sp|P11387|TOP1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-3.1766130001343,0.528818224090779,-6.00700364590496,47,2.62677458451321e-07,3.35154993926053e-06,NA,0.797619047619048,0.497619047619048
"3891","sp|P11387|TOP1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",2.80292747252077,0.477791444666339,5.86642457459271,47,4.28475620983804e-07,5.89751637980712e-06,NA,0.752747252747253,0.521978021978022
"3892","sp|P11387|TOP1_HUMAN","adjacent breast tissues-primary breast tumor tissues",-3.16174465348727,0.477791444666339,-6.6174157967505,47,3.11341663561393e-08,4.59411665996929e-07,NA,0.756410256410256,0.525641025641026
"3893","sp|P11388-2|TOP2A_HUMAN;sp|P11388-3|TOP2A_HUMAN;sp|P11388-4|TOP2A_HUMAN;sp|P11388|TOP2A_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.9,0
"3894","sp|P11388-2|TOP2A_HUMAN;sp|P11388-3|TOP2A_HUMAN;sp|P11388-4|TOP2A_HUMAN;sp|P11388|TOP2A_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.9,0
"3895","sp|P11388-2|TOP2A_HUMAN;sp|P11388-3|TOP2A_HUMAN;sp|P11388-4|TOP2A_HUMAN;sp|P11388|TOP2A_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.846153846153846,0
"3896","sp|P11388-2|TOP2A_HUMAN;sp|P11388-3|TOP2A_HUMAN;sp|P11388-4|TOP2A_HUMAN;sp|P11388|TOP2A_HUMAN","adjacent breast tissues-primary breast tumor tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.846153846153846,0
"3897","sp|P11413-2|G6PD_HUMAN;sp|P11413-3|G6PD_HUMAN;sp|P11413|G6PD_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",2.41231624838502,1.01073845792605,2.38668691140424,45,0.0212657833814189,0.0449875735572341,NA,0.531818181818182,0.498484848484848
"3898","sp|P11413-2|G6PD_HUMAN;sp|P11413-3|G6PD_HUMAN;sp|P11413|G6PD_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.98450176205063,1.01027804900147,-1.96431246230882,45,0.0556879678980047,0.101980426273675,NA,0.522727272727273,0.522727272727273
"3899","sp|P11413-2|G6PD_HUMAN;sp|P11413-3|G6PD_HUMAN;sp|P11413|G6PD_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.28895756054346,0.870750171545851,1.48028401562662,45,0.145765272793701,0.234791175213159,NA,0.513986013986014,0.513986013986014
"3900","sp|P11413-2|G6PD_HUMAN;sp|P11413-3|G6PD_HUMAN;sp|P11413|G6PD_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.71677204687785,0.871284313690803,-1.97039246535442,45,0.0549647821493542,0.105789534779804,NA,0.520979020979021,0.495337995337995
"3901","sp|P11488|GNAT1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-1.62020180132005,0.600777490910839,-2.69684171899261,29,0.0115368087615491,0.0264042794066639,NA,0.5,0
"3902","sp|P11488|GNAT1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",1.4152240822582,0.575200655527874,2.46040067697667,29,0.0200744971966365,0.0434275973956301,NA,0.333333333333333,0
"3903","sp|P11488|GNAT1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-2.37292777483063,0.77171265987766,-3.07488512007411,29,0.00455794207812121,0.0141093824754196,NA,0.538461538461538,0
"3904","sp|P11488|GNAT1_HUMAN","adjacent breast tissues-primary breast tumor tissues",2.57790549389248,0.790960320674103,3.25920962975164,29,0.0028512881284195,0.00897056915677928,NA,0.666666666666667,0
"3905","sp|P11498|PYC_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-1.34634815778197,1.35092074403267,-0.996615207612366,45,0.324280402363735,0.426683071500715,NA,0.690322580645161,0.656989247311828
"3906","sp|P11498|PYC_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",1.02566172536071,1.35065806442985,0.759379262873372,45,0.451585517339189,0.553941677980114,NA,0.718279569892473,0.718279569892473
"3907","sp|P11498|PYC_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-0.563424430203954,1.1641208501605,-0.483991357191372,45,0.630739146719289,0.711745405886263,NA,0.699751861042184,0.699751861042184
"3908","sp|P11498|PYC_HUMAN","adjacent breast tissues-primary breast tumor tissues",0.884110862625212,1.16442561094593,0.759267792046413,45,0.45165151345762,0.560197595421192,NA,0.678246484698098,0.652605459057072
"3909","sp|P11586|C1TC_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",1.38744023641925,0.804162057674902,1.72532417213366,45,0.0913313765625714,0.151591253882206,NA,0.497530864197531,0.464197530864198
"3910","sp|P11586|C1TC_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.5110638669128,0.803443061514415,-1.8807354737305,45,0.0664886620334288,0.118496897101767,NA,0.498765432098765,0.498765432098765
"3911","sp|P11586|C1TC_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.09500751923949,0.692480831720005,1.58128206454419,45,0.12081763401451,0.201803204314862,NA,0.498575498575499,0.498575498575499
"3912","sp|P11586|C1TC_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.971383888745934,0.693314909841052,-1.40107168468169,45,0.168051527178377,0.261737338910624,NA,0.497625830959164,0.471984805318139
"3913","sp|P11678|PERE_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.966666666666667,0
"3914","sp|P11678|PERE_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",0.667713639864366,0.88191482762358,0.757118056018625,4,0.491128605441329,0.588902194326657,NA,0.8,0
"3915","sp|P11678|PERE_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.871794871794872,0
"3916","sp|P11678|PERE_HUMAN","adjacent breast tissues-primary breast tumor tissues",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"3917","sp|P11766|ADHX_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-0.734284051661582,0.87610562633381,-0.83812274409685,45,0.406391583807625,0.509279743903124,NA,0.57,0.536666666666667
"3918","sp|P11766|ADHX_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",0.441815874279666,0.874833195659048,0.505028703153894,45,0.616003196771089,0.700482354713141,NA,0.56,0.56
"3919","sp|P11766|ADHX_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-0.131506792674719,0.754011389188379,-0.17440955741567,45,0.86232591442615,0.897009149388474,NA,0.561538461538462,0.561538461538462
"3920","sp|P11766|ADHX_HUMAN","adjacent breast tissues-primary breast tumor tissues",0.423974970056636,0.755487341583248,0.561194009112219,45,0.577449400834678,0.669713456392396,NA,0.569230769230769,0.543589743589744
"3921","sp|P11802|CDK4_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",1.62175790016745,2.01194159060567,0.806066094433307,11,0.437284117450638,0.536778537432385,NA,0.95,0.05
"3922","sp|P11802|CDK4_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.966666666666667,0.0333333333333333
"3923","sp|P11802|CDK4_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.846153846153846,0.128205128205128
"3924","sp|P11802|CDK4_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.175036180815179,1.7157895535311,-0.102014947261425,11,0.920580693213995,0.941366777613202,NA,0.833333333333333,0.141025641025641
"3925","sp|P11836|CD20_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.85,0.0833333333333333
"3926","sp|P11836|CD20_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.85,0.0833333333333333
"3927","sp|P11836|CD20_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.935897435897436,0.0641025641025641
"3928","sp|P11836|CD20_HUMAN","adjacent breast tissues-primary breast tumor tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.935897435897436,0.0641025641025641
"3929","sp|P11908-2|PRPS2_HUMAN;sp|P11908|PRPS2_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",4.4685089190734,0.564439770274345,7.91671521817375,59,7.5686568123956e-11,2.42704618439819e-09,NA,0.760416666666667,0.59375
"3930","sp|P11908-2|PRPS2_HUMAN;sp|P11908|PRPS2_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-4.45414869352544,0.531610825939411,-8.37858914113439,59,1.25646160142878e-11,6.13702963447871e-10,NA,0.745833333333333,0.7125
"3931","sp|P11908-2|PRPS2_HUMAN;sp|P11908|PRPS2_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",3.16401415051325,0.460010337637693,6.87813705831378,59,4.34865499165937e-09,1.05652549683724e-07,NA,0.769230769230769,0.743589743589744
"3932","sp|P11908-2|PRPS2_HUMAN;sp|P11908|PRPS2_HUMAN","adjacent breast tissues-primary breast tumor tissues",-3.17837437606121,0.497585866705351,-6.3875897382417,59,2.91579635991468e-08,4.3639752186723e-07,NA,0.780448717948718,0.65224358974359
"3933","sp|P11940-2|PABP1_HUMAN;sp|P11940|PABP1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",3.96970339641902,0.75412608127519,5.26397839165892,44,4.0139844659226e-06,3.02432967518651e-05,NA,0.664102564102564,0.597435897435897
"3934","sp|P11940-2|PABP1_HUMAN;sp|P11940|PABP1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-3.11608641244831,0.752397223050402,-4.14154427606064,44,0.000153828824099866,0.000745384474125091,NA,0.629487179487179,0.629487179487179
"3935","sp|P11940-2|PABP1_HUMAN;sp|P11940|PABP1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",2.8590468920052,0.648484851956639,4.40881060425505,44,6.60124034790321e-05,0.000409481195275157,NA,0.602564102564103,0.602564102564103
"3936","sp|P11940-2|PABP1_HUMAN;sp|P11940|PABP1_HUMAN","adjacent breast tissues-primary breast tumor tissues",-3.71266387597591,0.650489944905179,-5.70748849394912,44,9.06515075005387e-07,9.01638253399346e-06,NA,0.629191321499014,0.577909270216962
"3937","sp|P12004|PCNA_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",4.74927433654739,0.506739009214165,9.37222958996667,54,6.44595488097366e-13,4.48140363202237e-11,NA,0.744444444444444,0.544444444444444
"3938","sp|P12004|PCNA_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-4.36633955402725,0.496898480054173,-8.78718637567822,54,5.40412159466541e-12,3.24870848171617e-10,NA,0.736111111111111,0.569444444444444
"3939","sp|P12004|PCNA_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",3.58098511133768,0.438044365197995,8.17493705168216,54,5.15494313901854e-11,2.24355194866632e-09,NA,0.700854700854701,0.572649572649573
"3940","sp|P12004|PCNA_HUMAN","adjacent breast tissues-primary breast tumor tissues",-3.96391989385782,0.449176123431467,-8.82486776807186,54,4.70801175822544e-12,2.27650476247732e-10,NA,0.707264957264957,0.553418803418803
"3941","sp|P12036-2|NFH_HUMAN;sp|P12036|NFH_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.96403146720727,1.00446563968521,0.959745589216362,32,0.344379286527134,0.448088574005318,NA,0.6,0
"3942","sp|P12036-2|NFH_HUMAN;sp|P12036|NFH_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.663188997302511,0.916947481824074,-0.723257340740209,32,0.474775644862291,0.572809211053463,NA,0.533333333333333,0
"3943","sp|P12036-2|NFH_HUMAN;sp|P12036|NFH_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-1.19098304854166,0.770389978138731,-1.54594826300712,32,0.131950640946595,0.217339263956127,NA,0.384615384615385,0
"3944","sp|P12036-2|NFH_HUMAN;sp|P12036|NFH_HUMAN","adjacent breast tissues-primary breast tumor tissues",0.890140578636902,0.872730918039058,1.0199484861118,32,0.315402471288558,0.428952820103824,NA,0.435897435897436,0
